date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:15:29	356280/356280	---M--	200	added ('OK')	image/png	etag:%220x8DD0887A1C3813C%22	https://propeltech.co.uk/media/igrft35m/screen-shot-2024-11-19-at-104744.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/igrft35m/screen-shot-2024-11-19-at-104744.png	(from https://propeltech.co.uk/insight/smart-logistics-how-cloud-and-iot-are-driving-the-future-of-supply-chains/)
16:15:29	147616/147616	---M--	200	added ('OK')	image/jpeg	etag:%221db09d5b068c468%22	https://propeltech.co.uk/media/ojvly1dr/david-ritchie-1.jpg?width=500&height=500&quality=100&rnd=133711425505500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ojvly1dr/david-ritchie-14136.jpg	(from https://propeltech.co.uk/insight/smart-logistics-how-cloud-and-iot-are-driving-the-future-of-supply-chains/)
16:15:29	69418/69418	---M--	200	added ('OK')	image/jpeg	etag:%221db39bcfdab67aa%22	https://propeltech.co.uk/media/oupphbzr/pdi.jpg?width=960&height=540&quality=100&rnd=133126372885630000;	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/oupphbzr/pdi78a1.jpg	(from https://propeltech.co.uk/projects/pdi/)
16:15:30	43777/43777	---M--	200	added ('OK')	image/jpeg	etag:%221db8438156ca481%22	https://propeltech.co.uk/media/3nqljc5i/supporting-social-and-environmental-causes.jpg?width=1920&height=500&rnd=133528157900370000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/3nqljc5i/supporting-social-and-environmental-causes8a9c.jpg	(from https://propeltech.co.uk/insight/propel-techs-commitment-to-doing-good-stuff-a-year-in-review/)
16:15:30	53935/53935	---M--	200	added ('OK')	image/jpeg	etag:%221db2671097eb72f%22	https://propeltech.co.uk/media/vxnnnu2i/sustainable-software-development.jpg?width=1920&height=500&rnd=133426992431470000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/vxnnnu2i/sustainable-software-developmentee3a.jpg	(from https://propeltech.co.uk/insight/sustainable-software-development-propelling-the-way-to-a-greener-future/)
16:15:31	68490/68490	---M--	200	added ('OK')	image/jpeg	etag:%221db78f370a6e28a%22	https://propeltech.co.uk/media/mrffckbb/helping-people-experiencing-digital-hardship-to-move-forward.jpg?width=1920&height=500&rnd=133513442692830000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/mrffckbb/helping-people-experiencing-digital-hardship-to-move-forward0fb2.jpg	(from https://propeltech.co.uk/insight/local-businesses-urged-to-donate-old-laptops-to-help-refugees-get-back-on-their-feet/)
16:15:31	154772/154772	---M--	200	added ('OK')	image/jpeg	etag:%221db7748f9340a94%22	https://propeltech.co.uk/media/oafehuuy/andy-brown_propel-tech.jpeg?width=500&height=500&quality=100&rnd=133513443851470000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/oafehuuy/andy-brown_propel-techccd7.jpg	(from https://propeltech.co.uk/insight/local-businesses-urged-to-donate-old-laptops-to-help-refugees-get-back-on-their-feet/)
16:15:32	93871/93871	---M--	200	added ('OK')	image/jpeg	etag:%221db824f1bea0daf%22	https://propeltech.co.uk/media/blifarns/propel-sponsor.jpg?width=1920&height=500&rnd=133208557409270000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/blifarns/propel-sponsore57b.jpg	(from https://propeltech.co.uk/insight/propel-tech-named-as-shirt-sponsor-for-huddersfield-town-women-s-u14-team/)
16:15:32	35159/35159	---M--	200	added ('OK')	image/jpeg	etag:%221db7fc198699b57%22	https://propeltech.co.uk/media/q0glnsc3/huddersfield-town-women.jpg?rmode=max&width=474&height=282	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/q0glnsc3/huddersfield-town-women773d.jpg	(from https://propeltech.co.uk/insight/propel-tech-named-as-shirt-sponsor-for-huddersfield-town-women-s-u14-team/)
16:15:33	66205/66205	---M--	200	added ('OK')	image/jpeg	etag:%221db8144266c049d%22	https://propeltech.co.uk/media/lxkm3iv2/huddersfield-town.jpg?rmode=max&width=474&height=282	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/lxkm3iv2/huddersfield-town773d.jpg	(from https://propeltech.co.uk/insight/propel-tech-named-as-shirt-sponsor-for-huddersfield-town-women-s-u14-team/)
16:15:33	146034/146034	---M--	200	added ('OK')	image/jpeg	etag:%221db824f1be95972%22	https://propeltech.co.uk/media/2iodpngq/ben-rhydding-hockey-club.jpg?rmode=max&width=948&height=430	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/2iodpngq/ben-rhydding-hockey-clubf3de.jpg	(from https://propeltech.co.uk/insight/propel-tech-named-as-shirt-sponsor-for-huddersfield-town-women-s-u14-team/)
16:15:34	48162/48162	---M--	200	added ('OK')	image/jpeg	etag:%221dbd60156f83f22%22	https://propeltech.co.uk/media/q3wa0lkl/legacy-isnt-a-life-sentence-v2.jpg?width=1920&height=500&rnd=133935163754000000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/q3wa0lkl/legacy-isnt-a-life-sentence-v22435.jpg	(from https://propeltech.co.uk/insight/should-you-modernise-or-rebuild-your-software/)
16:15:34	234045/234045	---M--	200	added ('OK')	image/jpeg	etag:%221dbd3cb4febbdbd%22	https://propeltech.co.uk/media/fldp5efv/blog-smarter-safer-strategic-green.jpg?width=1920&height=500&rnd=133933445578200000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/fldp5efv/blog-smarter-safer-strategic-green48bb.jpg	(from https://propeltech.co.uk/insight/the-resilient-future-of-bespoke-software-smarter-safer-and-more-strategic/)
16:15:35	39280/39280	---M--	200	added ('OK')	image/png	etag:%220x8DDA1D95EBB9B07%22	https://propeltech.co.uk/media/wv0bn534/screen-shot-2025-06-02-at-142300.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/wv0bn534/screen-shot-2025-06-02-at-142300.png	(from https://propeltech.co.uk/insight/the-resilient-future-of-bespoke-software-smarter-safer-and-more-strategic/)
16:15:35	170348/170348	---M--	200	added ('OK')	image/png	etag:%220x8DDA1DAD0D18621%22	https://propeltech.co.uk/media/oznjo2f2/screen-shot-2025-06-02-at-143841.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/oznjo2f2/screen-shot-2025-06-02-at-143841.png	(from https://propeltech.co.uk/insight/the-resilient-future-of-bespoke-software-smarter-safer-and-more-strategic/)
16:15:35	209126/209126	---M--	200	added ('OK')	image/png	etag:%221db6df31d1651b7%22	https://propeltech.co.uk/media/w0ujyxgj/screen-shot-2024-01-24-at-113532.png?width=500&height=500&quality=100&rnd=133505697616930000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/w0ujyxgj/screen-shot-2024-01-24-at-113532281c.png	(from https://propeltech.co.uk/insight/the-resilient-future-of-bespoke-software-smarter-safer-and-more-strategic/)
16:15:36	44242/44242	---M--	200	added ('OK')	image/jpeg	etag:%221dbc5f5aa28d452%22	https://propeltech.co.uk/media/e1ciznip/a-new-era-of-bespoke-software.jpg?width=1920&height=500&rnd=133917950040430000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/e1ciznip/a-new-era-of-bespoke-software4ff7.jpg	(from https://propeltech.co.uk/insight/how-bespoke-software-development-is-evolving-in-2025/)
16:15:36	161745/161745	---M--	200	added ('OK')	image/jpeg	etag:%221dbaf9add4b8951%22	https://propeltech.co.uk/media/ulpp4pii/reasons-to-invest-in-bespoke-software-in-2025-blog.jpg?width=1920&height=500&rnd=133893690306530000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ulpp4pii/reasons-to-invest-in-bespoke-software-in-2025-blog13a6.jpg	(from https://propeltech.co.uk/insight/how-uk-businesses-are-rethinking-software-investment/)
16:15:37	80826/80826	---M--	200	added ('OK')	image/png	etag:%221dba953d6e1ef3a%22	https://propeltech.co.uk/media/syujz1a5/propel_ai_blogheaders_aw.png?width=1920&height=500&rnd=133886780143700000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/syujz1a5/propel_ai_blogheaders_aw2b36.png	(from https://propeltech.co.uk/insight/who-s-afraid-of-ai-what-uk-industries-really-think-about-artificial-intelligence/)
16:15:37	40191/40191	---M--	200	added ('OK')	image/png	etag:%220x8DD776A014A62C4%22	https://propeltech.co.uk/media/zwbezshc/screen-shot-2025-04-09-at-142258.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/zwbezshc/screen-shot-2025-04-09-at-142258.png	(from https://propeltech.co.uk/insight/who-s-afraid-of-ai-what-uk-industries-really-think-about-artificial-intelligence/)
16:15:37	162380/162380	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:39%20GMT	https://propeltech.co.uk/guide/the-comprehensive-guide-to-software-development/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/guide/the-comprehensive-guide-to-software-development/index.html	(from https://propeltech.co.uk/insight/who-s-afraid-of-ai-what-uk-industries-really-think-about-artificial-intelligence/)
16:15:38	39816/39816	---M--	200	added ('OK')	image/jpeg	etag:%221db9f117f81df88%22	https://propeltech.co.uk/media/fxmjrqic/custom-builds-vs-off-the-shelf-1.jpg?width=1920&height=500&rnd=133875509941030000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/fxmjrqic/custom-builds-vs-off-the-shelf-18ab9.jpg	(from https://propeltech.co.uk/insight/the-software-crossroads/)
16:15:38	47971/47971	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:39%20GMT	https://propeltech.co.uk/insight/is-ai-an-ethical-minefield-for-businesses/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/is-ai-an-ethical-minefield-for-businesses/index.html	(from https://propeltech.co.uk/insight/who-s-afraid-of-ai-what-uk-industries-really-think-about-artificial-intelligence/)
16:15:38	156769/156769	---M--	200	added ('OK')	image/jpeg	etag:%221db841332d8d6e1%22	https://propeltech.co.uk/media/wwccrjoc/221021_corporate-propel-13.jpg?width=500&height=500&quality=100&rnd=133529891406600000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/wwccrjoc/221021_corporate-propel-1395c8.jpg	(from https://propeltech.co.uk/insight/the-software-crossroads/)
16:15:39	65694/65694	---M--	200	added ('OK')	image/png	etag:%221db8e8091c2111e%22	https://propeltech.co.uk/media/ohrdikbh/propel_iwd2025_blogheader_aw.png?width=1920&height=500&rnd=133857285879270000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ohrdikbh/propel_iwd2025_blogheader_aw1881.png	(from https://propeltech.co.uk/insight/accelerating-action-women-at-propel-tech-celebrate-international-womens-day-2025/)
16:15:39	338084/338084	---M--	200	added ('OK')	image/png	etag:%220x8DD5C968EFB6DF0%22	https://propeltech.co.uk/media/zuynrum4/screenshot-2025-03-06-at-100106.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/zuynrum4/screenshot-2025-03-06-at-100106.png	(from https://propeltech.co.uk/insight/accelerating-action-women-at-propel-tech-celebrate-international-womens-day-2025/)
16:15:40	54116/54116	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:41%20GMT	https://propeltech.co.uk/insight/is-artificial-intelligence-changing-the-careers-landscape-as-we-know-it/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/is-artificial-intelligence-changing-the-careers-landscape-as-we-know-it/index.html	(from https://propeltech.co.uk/insight/accelerating-action-women-at-propel-tech-celebrate-international-womens-day-2025/)
16:15:40	345545/345545	---M--	200	added ('OK')	image/png	etag:%220x8DD5C968EC87F03%22	https://propeltech.co.uk/media/pyuddeus/screenshot-2025-03-06-at-100531.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/pyuddeus/screenshot-2025-03-06-at-100531.png	(from https://propeltech.co.uk/insight/accelerating-action-women-at-propel-tech-celebrate-international-womens-day-2025/)
16:15:40	96692/96692	---M--	200	added ('OK')	image/jpeg	etag:%221db8973f7d87834%22	https://propeltech.co.uk/media/1jwpnjzp/rental-property-market-2.jpg?width=1920&height=500&rnd=133850550846270000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/1jwpnjzp/rental-property-market-2f83a.jpg	(from https://propeltech.co.uk/insight/the-future-of-uk-rentals-how-iot-is-transforming-property-management/)
16:15:41	139773/139773	---M--	200	added ('OK')	image/jpeg	etag:%221dac8ee639d13fd%22	https://propeltech.co.uk/media/zpqdjwbi/221014_portrait_propel-105.jpg?width=500&height=500&quality=100&rnd=133324152665500000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/zpqdjwbi/221014_portrait_propel-1051d37.jpg	(from https://propeltech.co.uk/insight/why-are-progressive-web-apps-becoming-so-popular/)
16:15:41	770621/770621	---M--	200	added ('OK')	image/png	etag:%221db7e738f61e8bd%22	https://propeltech.co.uk/media/5ptl2ohi/propel_pwas_blogheaders_aw.png?width=1920&height=500&rnd=133837606687400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/5ptl2ohi/propel_pwas_blogheaders_awc4d0.png	(from https://propeltech.co.uk/insight/why-are-progressive-web-apps-becoming-so-popular/)
16:15:42	97498/97498	---M--	200	added ('OK')	image/png	etag:%221db686b86cf7a5a%22	https://propeltech.co.uk/media/ukfnywyv/pt_securbus25.png?width=1920&height=500&rnd=133814273564400000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ukfnywyv/pt_securbus250de3.png	(from https://propeltech.co.uk/insight/the-rise-of-cyber-security-insurance/)
16:15:42	51696/51696	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:43%20GMT	https://propeltech.co.uk/insight/the-facts-about-cyber-security-breaches/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/the-facts-about-cyber-security-breaches/index.html	(from https://propeltech.co.uk/insight/the-rise-of-cyber-security-insurance/)
16:15:42	41899/41899	---M--	200	added ('OK')	image/png	etag:%221db511ec30092ab%22	https://propeltech.co.uk/media/5vxg50gh/pt_pn_blogheader.png?width=1920&height=500&rnd=133789042171470000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/5vxg50gh/pt_pn_blogheadere253.png	(from https://propeltech.co.uk/insight/reflecting-on-tech-award-season/)
16:15:43	43809/43809	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:44%20GMT	https://propeltech.co.uk/insight/changing-lives-one-laptop-at-a-time/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/changing-lives-one-laptop-at-a-time/index.html	(from https://propeltech.co.uk/insight/reflecting-on-tech-award-season/)
16:15:43	281465/281465	---M--	200	added ('OK')	image/png	etag:%220x8DD1E83EB1F42C3%22	https://propeltech.co.uk/media/hr2fp1m5/screen-shot-2024-12-17-at-101345.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hr2fp1m5/screen-shot-2024-12-17-at-101345.png	(from https://propeltech.co.uk/insight/reflecting-on-tech-award-season/)
16:15:43	77754/77754	---M--	200	added ('OK')	image/jpeg	etag:%221db4c492be1173a%22	https://propeltech.co.uk/media/lh1dcwbn/6666-2240.jpg?width=1920&height=500&rnd=133782320370530000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/lh1dcwbn/6666-2240e640.jpg	(from https://propeltech.co.uk/insight/our-game-changing-mobile-app-for-prime-systems/)
16:15:44	234115/234115	---M--	200	added ('OK')	image/jpeg	etag:%221db1fba75e55c83%22	https://propeltech.co.uk/media/uwab3bgu/mark-hansgate-3.jpg?width=500&height=500&quality=100&rnd=133735499506570000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/uwab3bgu/mark-hansgate-367c7.jpg	(from https://propeltech.co.uk/insight/our-game-changing-mobile-app-for-prime-systems/)
16:15:44	95708/95708	---M--	200	added ('OK')	image/jpeg	etag:%221db468384313bff%22	https://propeltech.co.uk/media/mj2dpum2/joshua-sortino-lqkhndzsf-8-unsplash.jpg?width=597&height=300&rnd=133777851114030000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/mj2dpum2/joshua-sortino-lqkhndzsf-8-unsplash0fda.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:44	41020/41020	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:45%20GMT	https://propeltech.co.uk/insight/have-your-say-with-propel-tech-s-software-wish-list-survey/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/have-your-say-with-propel-tech-s-software-wish-list-survey/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:44	14446/14446	---M--	200	added ('OK')	image/jpeg	etag:%221db3a716c48c66e%22	https://propeltech.co.uk/media/ygvbzryz/making-waves-in-logistics.jpg?width=597&height=300&rnd=133764867158370000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/ygvbzryz/making-waves-in-logistics74be.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:45	106727/106727	---M--	200	added ('OK')	image/jpeg	etag:%221db3ff2d5d827e7%22	https://propeltech.co.uk/media/e42dwtxg/dhl.jpeg?width=597&height=300&rnd=133770919338000000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/e42dwtxg/dhle3b9.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:45	19329/19329	---M--	200	added ('OK')	image/jpeg	etag:%221db2f85663d6901%22	https://propeltech.co.uk/media/2gapexjv/fix-the-frustrations.jpg?width=597&height=300&rnd=133752816441970000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/2gapexjv/fix-the-frustrationsd03f.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:45	41684/41684	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:47%20GMT	https://propeltech.co.uk/insight/which-uk-parcel-delivery-sites-offer-the-best-user-experience/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/which-uk-parcel-delivery-sites-offer-the-best-user-experience/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:46	47862/47862	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:47%20GMT	https://propeltech.co.uk/insight/how-iot-and-bespoke-software-are-driving-the-manufacturing-revolution/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/how-iot-and-bespoke-software-are-driving-the-manufacturing-revolution/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:46	14330/14330	---M--	200	added ('OK')	image/jpeg	etag:%221db25296a9b167a%22	https://propeltech.co.uk/media/hezjqe0r/future-factories.jpg?width=597&height=300&rnd=133741466041030000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/hezjqe0r/future-factories7e20.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:46	44607/44607	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:47%20GMT	https://propeltech.co.uk/insight/everyday-annoyances-that-drive-us-wild-and-how-tech-is-saving-the-day/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/everyday-annoyances-that-drive-us-wild-and-how-tech-is-saving-the-day/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:46	30349/30349	---M--	200	added ('OK')	image/jpeg	etag:%221db1faf4848210d%22	https://propeltech.co.uk/media/qvibxbej/react-native.jpg?width=597&height=300&rnd=133735441730730000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/qvibxbej/react-native8142.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:46	47707/47707	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:48%20GMT	https://propeltech.co.uk/insight/could-switching-to-react-native-be-a-game-changer-for-your-business/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/could-switching-to-react-native-be-a-game-changer-for-your-business/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:47	14195/14195	---M--	200	added ('OK')	image/jpeg	etag:%221db1e1cd2acb573%22	https://propeltech.co.uk/media/512fkjrr/closing-the-digital-divide-with-re-tech.jpg?width=597&height=300&rnd=133733705985100000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/512fkjrr/closing-the-digital-divide-with-re-tech2f3b.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:47	24799/24799	---M--	200	added ('OK')	image/jpeg	etag:%221db2dc970b2dddf%22	https://propeltech.co.uk/media/wl5nny3m/blog-hannah.jpg?width=597&height=300&rnd=133434810409100000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/wl5nny3m/blog-hannah91c3.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:47	42977/42977	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:48%20GMT	https://propeltech.co.uk/insight/ask-twice/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/ask-twice/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:47	19572/19572	---M--	200	added ('OK')	image/jpeg	etag:%221db0e722e188374%22	https://propeltech.co.uk/media/fpgnrgls/will-ai-replace-human-software-developers.jpg?width=597&height=300&rnd=133716496066100000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/fpgnrgls/will-ai-replace-human-software-developersa016.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:48	44391/44391	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:49%20GMT	https://propeltech.co.uk/insight/the-future-of-coding-in-an-ai-driven-world/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/the-future-of-coding-in-an-ai-driven-world/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:48	47503/47503	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:49%20GMT	https://propeltech.co.uk/insight/how-to-maximise-software-roi-six-areas-bespoke-software-suppliers-must-deliver/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/how-to-maximise-software-roi-six-areas-bespoke-software-suppliers-must-deliver/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:48	13565/13565	---M--	200	added ('OK')	image/jpeg	etag:%221db0da11c1b1f7d%22	https://propeltech.co.uk/media/dhkpw0do/how-to-maximise-software-roi-six-areas-bespoke-software-suppliers-must-deliver.jpg?width=597&height=300&rnd=133713016191700000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/dhkpw0do/how-to-maximise-software-roi-six-areas-bespoke-software-suppliers-must-deliver6836.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:49	27320/27320	---M--	200	added ('OK')	image/jpeg	etag:%221db09d596c897b8%22	https://propeltech.co.uk/media/j3rhxmhj/ais-rewrite-of-the-traditional-job-landscape.jpg?width=597&height=300&rnd=133711422690270000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/j3rhxmhj/ais-rewrite-of-the-traditional-job-landscapeabb9.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:49	51577/51577	---M--	200	added ('OK')	image/jpeg	etag:%221daf95e6eaeee79%22	https://propeltech.co.uk/media/fnubheyq/braden-collum-9hi8ujmsdza-unsplash.jpg?width=597&height=300&rnd=133693316264430000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/fnubheyq/braden-collum-9hi8ujmsdza-unsplashb7d6.jpg	(from https://propeltech.co.uk/insights/?page=2)
16:15:49	45776/45776	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:50%20GMT	https://propeltech.co.uk/insight/the-ethical-implications-of-tech-doping-in-sports-1/	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insight/the-ethical-implications-of-tech-doping-in-sports-1/index.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:49	56506/56506	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:51%20GMT	https://propeltech.co.uk/insights/?page=1	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insights/index2679.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:50	54660/54660	---M--	200	added ('OK')	image/jpeg	etag:%221db98d346be3f04%22	https://propeltech.co.uk/media/albavg2t/php-vs-javascript-or-dot-net.jpg?width=1920&height=500&rnd=133868065922530000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/albavg2t/php-vs-javascript-or-dot-net42cc.jpg	(from https://propeltech.co.uk/guide/php-vs-javascript-or-net-choosing-the-best-back-end-for-bespoke-software-development/)
16:15:50	56817/56817	---MCZ	200	added ('OK')	text/html	date:Thu,%2005%20Jun%202025%2010:45:52%20GMT	https://propeltech.co.uk/insights/?page=3	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/insights/index9ba9.html	(from https://propeltech.co.uk/insights/?page=2)
16:15:50	77349/77349	---M--	200	added ('OK')	image/png	etag:%221db7c9571de4425%22	https://propeltech.co.uk/media/bcilkr4c/propel_cloudvsdata_blogheader_aw.png?width=1920&height=500&rnd=133837589012930000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/bcilkr4c/propel_cloudvsdata_blogheader_aw224d.png	(from https://propeltech.co.uk/guide/a-guide-to-optimising-your-data-infrastructure-choosing-between-cloud-and-data-centres/)
16:15:51	319653/319653	---M--	200	added ('OK')	image/png	etag:%220x8DD4AAB34C46B5C%22	https://propeltech.co.uk/media/y5ibsyca/screen-shot-2025-02-11-at-144657.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/y5ibsyca/screen-shot-2025-02-11-at-144657.png	(from https://propeltech.co.uk/guide/a-guide-to-optimising-your-data-infrastructure-choosing-between-cloud-and-data-centres/)
16:15:51	58428/58428	---M--	200	added ('OK')	image/jpeg	etag:%221db345e32b7dc3c%22	https://propeltech.co.uk/media/u55ma1vy/the-complete-guide-to-react-native.jpg?width=1920&height=500&rnd=133758189167800000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/u55ma1vy/the-complete-guide-to-react-native65df.jpg	(from https://propeltech.co.uk/guide/a-comprehensive-guide-to-react-native/)
16:15:52	68729/68729	---M--	200	added ('OK')	image/png	etag:%220x8DD027469E3A64B%22	https://propeltech.co.uk/media/rbdeun0b/comparison-table-react.png	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/rbdeun0b/comparison-table-react.png	(from https://propeltech.co.uk/guide/a-comprehensive-guide-to-react-native/)
16:15:53	62880/62880	---M--	200	added ('OK')	image/jpeg	etag:%221db2f97048541a0%22	https://propeltech.co.uk/media/zbxeke4u/a-strategic-guide-to-legacy-software-modernisation.jpg?width=1920&height=500&rnd=133752745475970000	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/zbxeke4u/a-strategic-guide-to-legacy-software-modernisationba78.jpg	(from https://propeltech.co.uk/guide/boost-productivity-and-efficiency-a-strategic-guide-to-legacy-software-modernisation/)
16:15:53	3865/3865	---M--	200	added ('OK')	image/png	etag:%221db2fb63a866f99%22	https://propeltech.co.uk/media/4oyleg3o/warning-icon.png?rmode=max&width=70&height=70	D:/Jude%20Self%20Studies/nexClone/propeltech.co.uk/media/4oyleg3o/warning-iconc80c.png	(from https://propeltech.co.uk/guide/boost-productivity-and-efficiency-a-strategic-guide-to-legacy-software-modernisation/)
